"","target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"146","DF0000235_4_PABL_A-int",0.000667302386975528,0.00238126399735788,17.1212376031831,6.78719729224554,3,3.76895169510738,0.339359864612277,0.0596179292655312,0.279741935346746,0.221035699777313,0.279741935346746
"147","DF0000353_4_L1PBb_5end",0.000681344188873713,0.00241483212519187,17.0772760618071,34.1285243406236,3,1.62661133475824,1.70642621703118,0.210911622558617,1.49551459447256,0.726777081114688,1.49551459447256
"148","DF0000507_4_LTR39",0.000697532281267627,0.00245550215230023,17.0276987974013,69.2448154622789,3,4.52865173003954,3.46224077311394,0.0425676946914795,3.41967307842246,0.155083591340203,3.41967307842246
"149","DF0001028_4_MLT2A2",0.000704302872845356,0.00246269662249953,17.0073016125598,1.34291534270949,3,5.42919157967714,0.0671457671354743,0.00503014230485164,0.0621156248306227,0.127488009097239,0.127488009097239
"150","DF0000050_4_AluSx4",0.000717434093624894,0.00249188775185713,16.9682918194861,3.01096862422746,3,7.84144044854152,0.150548431211373,0.00104737334162748,0.149501057869745,0.173308570336166,0.173308570336166
"151","DF0000007_4_AluJb",0.000732842099589204,0.00252854790652964,16.9234129662938,1.31773599872031,3,7.38190836610869,0.0658867999360161,0.000899317693704968,0.0649874822423108,0.156428756994175,0.156428756994175
"152","DF0000079_4_BSRf",0.000758653696044481,0.0026003853660472,16.8502918823217,41.6527256811042,3,1.72180161191988,2.08263628405521,0.175272981711901,1.90736330234331,0.680411123732287,1.90736330234331
"153","DF0000275_4_L1MC1_3end",0.000795058497106479,0.00270735605877435,16.7512573027026,1.51138053820201,3,5.76605507765296,0.0755690269101005,0.00364047935485868,0.0719285475552421,0.130046085922748,0.130046085922748
"154","DF0000538_4_LTR49",0.000832148655504755,0.00281525616570115,16.6548877764382,7.51040480870106,3,2.94537248945576,0.375520240435053,0.0931095636697808,0.282410676765272,0.319374029132634,0.319374029132634
"155","DF0000836_4_Tigger2",0.000873707741176407,0.00293678537518005,16.5518511562076,1.4257306095792,3,5.29830079633723,0.0712865304789597,0.00818612310859596,0.0631004073703638,0.128085060217288,0.128085060217288
"156","DF0000260_4_L1MA4A_3end",0.000984554615627461,0.00326721627224145,16.2991794224129,2.98517552977196,3,4.64176332026867,0.149258776488598,0.0175583258581084,0.13170045063049,0.149085078040398,0.149085078040398
"157","DF0001278_3_HERV9NC",0.000978634012044689,0.00326721627224145,16.3119436663522,39.4146339850692,3,5.30071398519059,1.97073169925346,0.0139244113992226,1.95680728785424,0.12806344228904,1.95680728785424
"158","DF0000051_4_AluSz",0.00100327222673967,0.00330825841855296,16.2593218146174,6.61898655915641,3,9.30754444584223,0.33094932795782,0.000294327848708806,0.330655000109111,0.289014845887471,0.330655000109111
"159","DF0000011_4_7SK",0.00102480701976072,0.00333702785809583,16.2143688852857,21.500533527996,3,4.28958750979449,1.0750266763998,0.0188336222474696,1.05619305415233,0.171312807239142,1.05619305415233
"160","DF0000922_4_MER72",0.00102410256233114,0.00333702785809583,16.2158245066376,19.6271816279611,3,1.49887052861414,0.981359081398055,0.334165479359042,0.647193602039013,0.795080216722002,0.795080216722002
"161","DF0000332_4_L1PA13_5end",0.00103311943066854,0.00334320014520689,16.197267589492,2.425347096079,3,4.30026748461168,0.12126735480395,0.0205831971593663,0.100684157644584,0.170411066124124,0.170411066124124
"162","DF0000467_4_LTR25",0.00105565321604495,0.00337420445128478,16.1515867964149,9.73326655291623,3,2.57791431375586,0.486663327645811,0.120263340329811,0.366399987316,0.394406032333756,0.394406032333756
"163","DF0000624_4_LTR9C",0.00105094982327563,0.00337420445128478,16.1610410812541,28.1961514342624,3,1.6065764336008,1.40980757171312,0.189770615982756,1.22003695573037,0.737017037151268,1.22003695573037
"164","DF0000540_4_LTR5",0.00107108549575195,0.00340265575174858,16.1208575797676,16.503469345445,3,4.90645363040281,0.825173467272248,0.0114727080477024,0.813700759224545,0.137364586619145,0.813700759224545
"165","DF0000157_4_HAL1ME",0.00113037583378774,0.0035412374089535,16.0067514063466,5.57643049997921,3,4.72544057061373,0.27882152499896,0.0124690220866319,0.266352502912328,0.144994181233646,0.266352502912328
"166","DF0000334_4_L1PA15-16_5end",0.0011350991310849,0.0035412374089535,15.997918449489,10.3274677424851,3,2.49880057043142,0.516373387124253,0.190988918315439,0.325384468808814,0.413682829847188,0.413682829847188
"167","DF0000794_4_MER49",0.00112530715992564,0.0035412374089535,16.0162711061889,3.76259006902561,3,5.0217971771997,0.18812950345128,0.00842080879825575,0.179708694653025,0.133510425510286,0.179708694653025
"168","DF0000342_4_L1PA5_3end",0.00115376283935054,0.00357803832917636,15.9633691897422,1.55527048049282,3,7.12383817428138,0.0777635240246408,0.00123498368554401,0.0765285403390968,0.14964418470514,0.14964418470514
"169","DF0000012_4_5S",0.00118720564791065,0.00361715872842954,15.9028272345658,157.123354420047,3,4.28793088596496,7.85616772100235,0.017116505265093,7.83905121573726,0.1714539713544,7.83905121573726
"170","DF0000196_4_HERVK9",0.00118229491707125,0.00361715872842954,15.9116103239657,1.60990959930283,3,6.46406834035916,0.0804954799651414,0.00180863235292921,0.0786868476122122,0.139624179773915,0.139624179773915
"171","DF0000433_4_LTR19C",0.00117623521323849,0.00361715872842954,15.9224984706286,40.9768997718442,3,2.08351738312092,2.04884498859221,0.214787855634468,1.83405713295774,0.535127429732487,1.83405713295774
"172","DF0000397_4_LTR10F",0.00119420496818907,0.00361733016527038,15.8903707443382,7.40287448435515,3,3.34388534073196,0.370143724217758,0.0513212442169518,0.318822480000806,0.261197908371975,0.318822480000806
"173","DF0000347_4_L1PB1_3end",0.00122059779480102,0.00367590434156838,15.8440434022074,0.316247333957825,3,6.13583503966712,0.0158123666978913,0.0024936484067757,0.0133187182911156,0.135914937758713,0.135914937758713
"174","DF0000409_4_LTR14",0.00123919434413536,0.0036892585902544,15.8119943193754,4.38050800128029,3,3.43390036446686,0.219025400064015,0.0408690657256932,0.178156334338322,0.251642925712688,0.251642925712688
"175","DF0001293_2_hAT-1_Mam",0.00123604157455519,0.0036892585902544,15.8173940097377,24.3656097754352,3,1.79112230121959,1.21828048877176,0.162995781847181,1.05528470692458,0.648926613894448,1.05528470692458
"176","DF0000739_4_MER21A",0.00125238596072742,0.00370734707692606,15.7895482285123,6.34485491580356,3,3.49216882383617,0.317242745790178,0.0487399653210758,0.268502780469102,0.245914382130839,0.268502780469102
"177","DF0000331_4_L1PA13_3end",0.00127730779989474,0.00375975911720428,15.7477760414232,0.589459848159146,3,5.74251749025494,0.0294729924079576,0.00731021679500496,0.0221627756129523,0.129731374781533,0.129731374781533
